0.16500, 1.97678, -0.26008
0.16600, 1.97652, -0.26130
0.16700, 1.97626, -0.26252
0.16800, 1.97599, -0.26373
0.16900, 1.97573, -0.26494
0.17000, 1.97546, -0.26614
0.17100, 1.97520, -0.26734
0.17200, 1.97493, -0.26854
0.17300, 1.97466, -0.26973
0.17400, 1.97439, -0.27092
0.17500, 1.97412, -0.27211
0.17600, 1.97384, -0.27330
0.17700, 1.97357, -0.27448
0.17800, 1.97330, -0.27565
0.17900, 1.97302, -0.27683
0.18000, 1.97274, -0.27800
0.18100, 1.97246, -0.27917
0.18200, 1.97218, -0.28033
0.18300, 1.97190, -0.28149
0.18400, 1.97162, -0.28265
0.18500, 1.97134, -0.28380
0.18600, 1.97105, -0.28495
0.18700, 1.97077, -0.28610
0.18800, 1.97048, -0.28724
0.18900, 1.97019, -0.28838
0.19000, 1.96990, -0.28952
0.19100, 1.96961, -0.29066
0.19200, 1.96932, -0.29179
0.19300, 1.96903, -0.29291
0.19400, 1.96874, -0.29404
0.19500, 1.96844, -0.29516
0.19600, 1.96815, -0.29628
0.19700, 1.96785, -0.29739
0.19800, 1.96755, -0.29851
0.19900, 1.96725, -0.29962
0.20000, 1.96695, -0.30072
0.20100, 1.96665, -0.30182
0.20200, 1.96635, -0.30292
0.20300, 1.96605, -0.30402
0.20400, 1.96574, -0.30511
0.20500, 1.96544, -0.30620
0.20600, 1.96513, -0.30729
0.20700, 1.96482, -0.30838
0.20800, 1.96451, -0.30946
0.20900, 1.96420, -0.31053
0.21000, 1.96389, -0.31161
0.21100, 1.96358, -0.31268
0.21200, 1.96327, -0.31375
0.21300, 1.96295, -0.31482
0.21400, 1.96264, -0.31588
0.21500, 1.96232, -0.31694
0.21600, 1.96200, -0.31800
0.21700, 1.96168, -0.31905
0.21800, 1.96136, -0.32010
0.21900, 1.96104, -0.32115
0.22000, 1.96072, -0.32220
0.22100, 1.96040, -0.32324
0.22200, 1.96007, -0.32428
0.22300, 1.95975, -0.32532
0.22400, 1.95942, -0.32635
0.22500, 1.95910, -0.32738
0.22600, 1.95877, -0.32841
0.22700, 1.95844, -0.32944
0.22800, 1.95811, -0.33046
0.22900, 1.95778, -0.33148
0.23000, 1.95745, -0.33250
0.23100, 1.95711, -0.33351
0.23200, 1.95678, -0.33452
0.23300, 1.95645, -0.33553
0.23400, 1.95611, -0.33654
0.23500, 1.95577, -0.33754
0.23600, 1.95543, -0.33854
0.23700, 1.95510, -0.33954
0.23800, 1.95476, -0.34054
0.23900, 1.95441, -0.34153
0.24000, 1.95407, -0.34252
0.24100, 1.95373, -0.34351
0.24200, 1.95339, -0.34449
0.24300, 1.95304, -0.34547
0.24400, 1.95269, -0.34645
0.24500, 1.95235, -0.34743
0.24600, 1.95200, -0.34841
0.24700, 1.95165, -0.34938
0.24800, 1.95130, -0.35035
0.24900, 1.95095, -0.35131
0.25000, 1.95060, -0.35228
0.25100, 1.95025, -0.35324
0.25200, 1.94989, -0.35420
0.25300, 1.94954, -0.35515
0.25400, 1.94918, -0.35611
0.25500, 1.94882, -0.35706
0.25600, 1.94847, -0.35801
0.25700, 1.94811, -0.35895
0.25800, 1.94775, -0.35989
0.25900, 1.94739, -0.36084
0.26000, 1.94703, -0.36177
0.26100, 1.94667, -0.36271
0.26200, 1.94630, -0.36364
0.26300, 1.94594, -0.36458
0.26400, 1.94557, -0.36550
0.26500, 1.94521, -0.36643
0.26600, 1.94484, -0.36735
0.26700, 1.94447, -0.36828
0.26800, 1.94410, -0.36920
0.26900, 1.94373, -0.37011
0.27000, 1.94336, -0.37103
0.27100, 1.94299, -0.37194
0.27200, 1.94262, -0.37285
0.27300, 1.94225, -0.37376
0.27400, 1.94187, -0.37466
0.27500, 1.94150, -0.37556
0.27600, 1.94112, -0.37646
0.27700, 1.94074, -0.37736
0.27800, 1.94037, -0.37826
0.27900, 1.93999, -0.37915
0.28000, 1.93961, -0.38004
0.28100, 1.93923, -0.38093
0.28200, 1.93885, -0.38182
0.28300, 1.93846, -0.38270
0.28400, 1.93808, -0.38358
0.28500, 1.93770, -0.38446
0.28600, 1.93731, -0.38534
0.28700, 1.93693, -0.38621
0.28800, 1.93654, -0.38709
0.28900, 1.93615, -0.38796
0.29000, 1.93576, -0.38883
0.29100, 1.93537, -0.38969
0.29200, 1.93498, -0.39056
0.29300, 1.93459, -0.39142
0.29400, 1.93420, -0.39228
0.29500, 1.93381, -0.39314
0.29600, 1.93341, -0.39399
0.29700, 1.93302, -0.39485
0.29800, 1.93263, -0.39570
0.29900, 1.93223, -0.39655
0.30000, 1.93183, -0.39740
0.30100, 1.93143, -0.39824
0.30200, 1.93104, -0.39908
0.30300, 1.93064, -0.39992
0.30400, 1.93024, -0.40076
0.30500, 1.92983, -0.40160
0.30600, 1.92943, -0.40243
0.30700, 1.92903, -0.40327
0.30800, 1.92863, -0.40410
0.30900, 1.92822, -0.40493
0.31000, 1.92782, -0.40575
0.31100, 1.92741, -0.40658
0.31200, 1.92700, -0.40740
0.31300, 1.92660, -0.40822
0.31400, 1.92619, -0.40904
0.31500, 1.92578, -0.40986
0.31600, 1.92537, -0.41067
0.31700, 1.92496, -0.41148
0.31800, 1.92454, -0.41229
0.31900, 1.92413, -0.41310
0.32000, 1.92372, -0.41391
0.32100, 1.92330, -0.41472
0.32200, 1.92289, -0.41552
0.32300, 1.92247, -0.41632
0.32400, 1.92206, -0.41712
0.32500, 1.92164, -0.41792
0.32600, 1.92122, -0.41871
0.32700, 1.92080, -0.41950
0.32800, 1.92038, -0.42030
0.32900, 1.91996, -0.42109
0.33000, 1.91954, -0.42187
0.33100, 1.91912, -0.42266
0.33200, 1.91869, -0.42344
0.33300, 1.91827, -0.42423
0.33400, 1.91784, -0.42501
0.33500, 1.91742, -0.42579
0.33600, 1.91699, -0.42656
0.33700, 1.91657, -0.42734
0.33800, 1.91614, -0.42811
0.33900, 1.91571, -0.42888
0.34000, 1.91528, -0.42965
0.34100, 1.91485, -0.43042
0.34200, 1.91442, -0.43119
0.34300, 1.91399, -0.43195
0.34400, 1.91356, -0.43271
0.34500, 1.91312, -0.43347
0.34600, 1.91269, -0.43423
0.34700, 1.91225, -0.43499
0.34800, 1.91182, -0.43575
0.34900, 1.91138, -0.43650
0.35000, 1.91095, -0.43725
0.35100, 1.91051, -0.43800
0.35200, 1.91007, -0.43875
0.35300, 1.90963, -0.43950
0.35400, 1.90919, -0.44025
0.35500, 1.90875, -0.44099
0.35600, 1.90831, -0.44173
0.35700, 1.90787, -0.44247
0.35800, 1.90742, -0.44321
0.35900, 1.90698, -0.44395
0.36000, 1.90654, -0.44468
0.36100, 1.90609, -0.44542
0.36200, 1.90565, -0.44615
0.36300, 1.90520, -0.44688
0.36400, 1.90475, -0.44761
0.36500, 1.90430, -0.44834
0.36600, 1.90386, -0.44906
0.36700, 1.90341, -0.44979
0.36800, 1.90296, -0.45051
0.36900, 1.90250, -0.45123
0.37000, 1.90205, -0.45195
0.37100, 1.90160, -0.45267
0.37200, 1.90115, -0.45339
0.37300, 1.90069, -0.45410
0.37400, 1.90024, -0.45482
0.37500, 1.89978, -0.45553
0.37600, 1.89933, -0.45624
0.37700, 1.89887, -0.45695
0.37800, 1.89841, -0.45765
0.37900, 1.89796, -0.45836
0.38000, 1.89750, -0.45906
0.38100, 1.89704, -0.45977
0.38200, 1.89658, -0.46047
0.38300, 1.89612, -0.46117
0.38400, 1.89566, -0.46187
0.38500, 1.89519, -0.46256
0.38600, 1.89473, -0.46326
0.38700, 1.89427, -0.46395
0.38800, 1.89380, -0.46465
0.38900, 1.89334, -0.46534
0.39000, 1.89287, -0.46603
0.39100, 1.89241, -0.46672
0.39200, 1.89194, -0.46740
0.39300, 1.89147, -0.46809
0.39400, 1.89100, -0.46877
0.39500, 1.89053, -0.46946
0.39600, 1.89006, -0.47014
0.39700, 1.88959, -0.47082
0.39800, 1.88912, -0.47150
0.39900, 1.88865, -0.47217
0.40000, 1.88818, -0.47285
0.40100, 1.88770, -0.47352
0.40200, 1.88723, -0.47420
0.40300, 1.88676, -0.47487
0.40400, 1.88628, -0.47554
0.40500, 1.88581, -0.47621
0.40600, 1.88533, -0.47688
0.40700, 1.88485, -0.47754
0.40800, 1.88437, -0.47821
0.40900, 1.88389, -0.47887
0.41000, 1.88342, -0.47953
0.41100, 1.88294, -0.48020
0.41200, 1.88246, -0.48086
0.41300, 1.88197, -0.48151
0.41400, 1.88149, -0.48217
0.41500, 1.88101, -0.48283
0.41600, 1.88053, -0.48348
0.41700, 1.88004, -0.48414
0.41800, 1.87956, -0.48479
0.41900, 1.87907, -0.48544
0.42000, 1.87859, -0.48609
0.42100, 1.87810, -0.48674
0.42200, 1.87761, -0.48739
0.42300, 1.87713, -0.48803
0.42400, 1.87664, -0.48868
0.42500, 1.87615, -0.48932
0.42600, 1.87566, -0.48996
0.42700, 1.87517, -0.49060
0.42800, 1.87468, -0.49124
0.42900, 1.87419, -0.49188
0.43000, 1.87369, -0.49252
0.43100, 1.87320, -0.49316
0.43200, 1.87271, -0.49379
0.43300, 1.87221, -0.49443
0.43400, 1.87172, -0.49506
0.43500, 1.87122, -0.49569
0.43600, 1.87073, -0.49632
0.43700, 1.87023, -0.49695
0.43800, 1.86973, -0.49758
0.43900, 1.86924, -0.49821
0.44000, 1.86874, -0.49883
0.44100, 1.86824, -0.49946
0.44200, 1.86774, -0.50008
0.44300, 1.86724, -0.50071
0.44400, 1.86674, -0.50133
0.44500, 1.86624, -0.50195
0.44600, 1.86573, -0.50257
0.44700, 1.86523, -0.50319
0.44800, 1.86473, -0.50380
0.44900, 1.86422, -0.50442
0.45000, 1.86372, -0.50503
0.45100, 1.86321, -0.50565
0.45200, 1.86271, -0.50626
0.45300, 1.86220, -0.50687
0.45400, 1.86169, -0.50748
0.45500, 1.86119, -0.50809
0.45600, 1.86068, -0.50870
0.45700, 1.86017, -0.50931
0.45800, 1.85966, -0.50992
0.45900, 1.85915, -0.51052
0.46000, 1.85864, -0.51113
0.46100, 1.85813, -0.51173
0.46200, 1.85761, -0.51233
0.46300, 1.85710, -0.51293
0.46400, 1.85659, -0.51353
0.46500, 1.85607, -0.51413
0.46600, 1.85556, -0.51473
0.46700, 1.85504, -0.51533
0.46800, 1.85453, -0.51593
0.46900, 1.85401, -0.51652
0.47000, 1.85350, -0.51712
0.47100, 1.85298, -0.51771
0.47200, 1.85246, -0.51830
0.47300, 1.85194, -0.51889
0.47400, 1.85142, -0.51949
0.47500, 1.85090, -0.52008
0.47600, 1.85038, -0.52066
0.47700, 1.84986, -0.52125
0.47800, 1.84934, -0.52184
0.47900, 1.84882, -0.52243
0.48000, 1.84830, -0.52301
0.48100, 1.84777, -0.52359
0.48200, 1.84725, -0.52418
0.48300, 1.84672, -0.52476
0.48400, 1.84620, -0.52534
0.48500, 1.84567, -0.52592
0.48600, 1.84515, -0.52650
0.48700, 1.84462, -0.52708
0.48800, 1.84409, -0.52766
0.48900, 1.84356, -0.52823
0.49000, 1.84304, -0.52881
0.49100, 1.84251, -0.52939
0.49200, 1.84198, -0.52996
0.49300, 1.84145, -0.53053
0.49400, 1.84092, -0.53111
0.49500, 1.84038, -0.53168
0.49600, 1.83985, -0.53225
0.49700, 1.83932, -0.53282
0.49800, 1.83879, -0.53339
0.49900, 1.83825, -0.53396
0.50000, 1.83772, -0.53452
0.50100, 1.83718, -0.53509
0.50200, 1.83665, -0.53566
0.50300, 1.83611, -0.53622
0.50400, 1.83558, -0.53679
0.50500, 1.83504, -0.53735
0.50600, 1.83450, -0.53791
0.50700, 1.83396, -0.53847
0.50800, 1.83342, -0.53903
0.50900, 1.83289, -0.53959
0.51000, 1.83235, -0.54015
0.51100, 1.83181, -0.54071
0.51200, 1.83126, -0.54127
0.51300, 1.83072, -0.54183
0.51400, 1.83018, -0.54238
0.51500, 1.82964, -0.54294
0.51600, 1.82909, -0.54349
0.51700, 1.82855, -0.54405
0.51800, 1.82801, -0.54460
0.51900, 1.82746, -0.54515
0.52000, 1.82692, -0.54570
0.52100, 1.82637, -0.54625
0.52200, 1.82582, -0.54680
0.52300, 1.82528, -0.54735
0.52400, 1.82473, -0.54790
0.52500, 1.82418, -0.54845
0.52600, 1.82363, -0.54900
0.52700, 1.82308, -0.54954
0.52800, 1.82253, -0.55009
0.52900, 1.82198, -0.55064
0.53000, 1.82143, -0.55118
0.53100, 1.82088, -0.55172
0.53200, 1.82033, -0.55227
0.53300, 1.81978, -0.55281
0.53400, 1.81922, -0.55335
0.53500, 1.81867, -0.55389
0.53600, 1.81812, -0.55443
0.53700, 1.81756, -0.55497
0.53800, 1.81701, -0.55551
0.53900, 1.81645, -0.55605
0.54000, 1.81589, -0.55659
0.54100, 1.81534, -0.55712
0.54200, 1.81478, -0.55766
0.54300, 1.81422, -0.55819
0.54400, 1.81366, -0.55873
0.54500, 1.81310, -0.55926
0.54600, 1.81254, -0.55980
0.54700, 1.81198, -0.56033
0.54800, 1.81142, -0.56086
0.54900, 1.81086, -0.56139
0.55000, 1.81030, -0.56192
0.55100, 1.80974, -0.56245
0.55200, 1.80918, -0.56298
0.55300, 1.80861, -0.56351
0.55400, 1.80805, -0.56404
0.55500, 1.80748, -0.56457
0.55600, 1.80692, -0.56510
0.55700, 1.80635, -0.56562
0.55800, 1.80579, -0.56615
0.55900, 1.80522, -0.56668
0.56000, 1.80465, -0.56720
0.56100, 1.80409, -0.56772
0.56200, 1.80352, -0.56825
0.56300, 1.80295, -0.56877
0.56400, 1.80238, -0.56929
0.56500, 1.80181, -0.56982
0.56600, 1.80124, -0.57034
0.56700, 1.80067, -0.57086
0.56800, 1.80010, -0.57138
0.56900, 1.79953, -0.57190
0.57000, 1.79896, -0.57242
0.57100, 1.79838, -0.57294
0.57200, 1.79781, -0.57345
0.57300, 1.79724, -0.57397
0.57400, 1.79666, -0.57449
0.57500, 1.79609, -0.57501
0.57600, 1.79551, -0.57552
0.57700, 1.79494, -0.57604
0.57800, 1.79436, -0.57655
0.57900, 1.79378, -0.57707
0.58000, 1.79321, -0.57758
0.58100, 1.79263, -0.57809
0.58200, 1.79205, -0.57861
0.58300, 1.79147, -0.57912
0.58400, 1.79089, -0.57963
0.58500, 1.79031, -0.58014
0.58600, 1.78973, -0.58065
0.58700, 1.78915, -0.58116
0.58800, 1.78857, -0.58167
0.58900, 1.78799, -0.58218
0.59000, 1.78741, -0.58269
0.59100, 1.78682, -0.58320
0.59200, 1.78624, -0.58371
0.59300, 1.78565, -0.58421
0.59400, 1.78507, -0.58472
0.59500, 1.78449, -0.58523
0.59600, 1.78390, -0.58573
0.59700, 1.78331, -0.58624
0.59800, 1.78273, -0.58674
0.59900, 1.78214, -0.58725
0.60000, 1.78155, -0.58775
0.60100, 1.78096, -0.58825
0.60200, 1.78038, -0.58876
0.60300, 1.77979, -0.58926
0.60400, 1.77920, -0.58976
0.60500, 1.77861, -0.59026
0.60600, 1.77802, -0.59077
0.60700, 1.77743, -0.59127
0.60800, 1.77683, -0.59177
0.60900, 1.77624, -0.59227
0.61000, 1.77565, -0.59277
0.61100, 1.77506, -0.59327
0.61200, 1.77446, -0.59376
0.61300, 1.77387, -0.59426
0.61400, 1.77328, -0.59476
0.61500, 1.77268, -0.59526
0.61600, 1.77208, -0.59576
0.61700, 1.77149, -0.59625
0.61800, 1.77089, -0.59675
0.61900, 1.77030, -0.59725
0.62000, 1.76970, -0.59774
0.62100, 1.76910, -0.59824
0.62200, 1.76850, -0.59873
0.62300, 1.76790, -0.59923
0.62400, 1.76730, -0.59972
0.62500, 1.76670, -0.60021
0.62600, 1.76610, -0.60071
0.62700, 1.76550, -0.60120
0.62800, 1.76490, -0.60169
0.62900, 1.76430, -0.60218
0.63000, 1.76370, -0.60268
0.63100, 1.76309, -0.60317
0.63200, 1.76249, -0.60366
0.63300, 1.76189, -0.60415
0.63400, 1.76128, -0.60464
0.63500, 1.76068, -0.60513
0.63600, 1.76007, -0.60562
0.63700, 1.75946, -0.60611
0.63800, 1.75886, -0.60660
0.63900, 1.75825, -0.60709
0.64000, 1.75764, -0.60758
0.64100, 1.75704, -0.60806
0.64200, 1.75643, -0.60855
0.64300, 1.75582, -0.60904
0.64400, 1.75521, -0.60953
0.64500, 1.75460, -0.61001
0.64600, 1.75399, -0.61050
0.64700, 1.75338, -0.61099
0.64800, 1.75277, -0.61147
0.64900, 1.75216, -0.61196
0.65000, 1.75154, -0.61244
0.65100, 1.75093, -0.61293
0.65200, 1.75032, -0.61341
0.65300, 1.74970, -0.61390
0.65400, 1.74909, -0.61438
0.65500, 1.74848, -0.61486
0.65600, 1.74786, -0.61535
0.65700, 1.74725, -0.61583
0.65800, 1.74663, -0.61631
0.65900, 1.74601, -0.61680
0.66000, 1.74540, -0.61728
0.66100, 1.74478, -0.61776
0.66200, 1.74416, -0.61824
0.66300, 1.74354, -0.61872
0.66400, 1.74292, -0.61920
0.66500, 1.74230, -0.61969
0.66600, 1.74168, -0.62017
0.66700, 1.74106, -0.62065
0.66800, 1.74044, -0.62113
0.66900, 1.73982, -0.62161
0.67000, 1.73920, -0.62209
0.67100, 1.73858, -0.62257
0.67200, 1.73795, -0.62305
0.67300, 1.73733, -0.62352
0.67400, 1.73671, -0.62400
0.67500, 1.73608, -0.62448
0.67600, 1.73546, -0.62496
0.67700, 1.73483, -0.62544
0.67800, 1.73421, -0.62592
0.67900, 1.73358, -0.62639
0.68000, 1.73295, -0.62687
0.68100, 1.73233, -0.62735
0.68200, 1.73170, -0.62782
0.68300, 1.73107, -0.62830
0.68400, 1.73044, -0.62878
0.68500, 1.72981, -0.62925
0.68600, 1.72918, -0.62973
0.68700, 1.72855, -0.63021
0.68800, 1.72792, -0.63068
0.68900, 1.72729, -0.63116
0.69000, 1.72666, -0.63163
0.69100, 1.72603, -0.63211
0.69200, 1.72540, -0.63258
0.69300, 1.72476, -0.63306
0.69400, 1.72413, -0.63353
0.69500, 1.72350, -0.63401
0.69600, 1.72286, -0.63448
0.69700, 1.72223, -0.63495
0.69800, 1.72159, -0.63543
0.69900, 1.72096, -0.63590
0.70000, 1.72032, -0.63637
0.70100, 1.71968, -0.63685
0.70200, 1.71905, -0.63732
0.70300, 1.71841, -0.63779
0.70400, 1.71777, -0.63827
0.70500, 1.71713, -0.63874
0.70600, 1.71649, -0.63921
0.70700, 1.71586, -0.63968
0.70800, 1.71522, -0.64016
0.70900, 1.71457, -0.64063
0.71000, 1.71393, -0.64110
0.71100, 1.71329, -0.64157
0.71200, 1.71265, -0.64204
0.71300, 1.71201, -0.64251
0.71400, 1.71137, -0.64299
0.71500, 1.71072, -0.64346
0.71600, 1.71008, -0.64393
0.71700, 1.70943, -0.64440
0.71800, 1.70879, -0.64487
0.71900, 1.70815, -0.64534
0.72000, 1.70750, -0.64581
0.72100, 1.70685, -0.64628
0.72200, 1.70621, -0.64675
0.72300, 1.70556, -0.64722
0.72400, 1.70491, -0.64769
0.72500, 1.70426, -0.64816
0.72600, 1.70362, -0.64863
0.72700, 1.70297, -0.64910
0.72800, 1.70232, -0.64957
0.72900, 1.70167, -0.65004
0.73000, 1.70102, -0.65051
0.73100, 1.70037, -0.65098
0.73200, 1.69972, -0.65145
0.73300, 1.69906, -0.65192
0.73400, 1.69841, -0.65239
0.73500, 1.69776, -0.65285
0.73600, 1.69711, -0.65332
0.73700, 1.69645, -0.65379
0.73800, 1.69580, -0.65426
0.73900, 1.69514, -0.65473
0.74000, 1.69449, -0.65520
0.74100, 1.69383, -0.65567
0.74200, 1.69318, -0.65613
0.74300, 1.69252, -0.65660
0.74400, 1.69186, -0.65707
0.74500, 1.69121, -0.65754
0.74600, 1.69055, -0.65801
0.74700, 1.68989, -0.65847
0.74800, 1.68923, -0.65894
0.74900, 1.68857, -0.65941
0.75000, 1.68791, -0.65988
0.75100, 1.68725, -0.66035
0.75200, 1.68659, -0.66081
0.75300, 1.68593, -0.66128
0.75400, 1.68527, -0.66175
0.75500, 1.68461, -0.66222
0.75600, 1.68395, -0.66268
0.75700, 1.68328, -0.66315
0.75800, 1.68262, -0.66362
0.75900, 1.68196, -0.66409
0.76000, 1.68129, -0.66455
0.76100, 1.68063, -0.66502
0.76200, 1.67996, -0.66549
0.76300, 1.67930, -0.66596
0.76400, 1.67863, -0.66642
0.76500, 1.67796, -0.66689
0.76600, 1.67730, -0.66736
0.76700, 1.67663, -0.66782
0.76800, 1.67596, -0.66829
0.76900, 1.67529, -0.66876
0.77000, 1.67462, -0.66923
0.77100, 1.67395, -0.66969
0.77200, 1.67328, -0.67016
0.77300, 1.67261, -0.67063
0.77400, 1.67194, -0.67109
0.77500, 1.67127, -0.67156
0.77600, 1.67060, -0.67203
0.77700, 1.66993, -0.67249
0.77800, 1.66925, -0.67296
0.77900, 1.66858, -0.67343
0.78000, 1.66791, -0.67390
0.78100, 1.66723, -0.67436
0.78200, 1.66656, -0.67483
0.78300, 1.66588, -0.67530
0.78400, 1.66521, -0.67576
0.78500, 1.66453, -0.67623
0.78600, 1.66386, -0.67670
0.78700, 1.66318, -0.67717
0.78800, 1.66250, -0.67763
0.78900, 1.66182, -0.67810
0.79000, 1.66114, -0.67857
0.79100, 1.66047, -0.67904
0.79200, 1.65979, -0.67950
0.79300, 1.65911, -0.67997
0.79400, 1.65843, -0.68044
0.79500, 1.65775, -0.68090
0.79600, 1.65707, -0.68137
0.79700, 1.65638, -0.68184
0.79800, 1.65570, -0.68231
0.79900, 1.65502, -0.68277
0.80000, 1.65434, -0.68324
0.80100, 1.65365, -0.68371
0.80200, 1.65297, -0.68418
0.80300, 1.65228, -0.68465
0.80400, 1.65160, -0.68511
0.80500, 1.65091, -0.68558
0.80600, 1.65023, -0.68605
0.80700, 1.64954, -0.68652
0.80800, 1.64886, -0.68699
0.80900, 1.64817, -0.68745
0.81000, 1.64748, -0.68792
0.81100, 1.64679, -0.68839
0.81200, 1.64610, -0.68886
0.81300, 1.64541, -0.68933
0.81400, 1.64472, -0.68980
0.81500, 1.64403, -0.69026
0.81600, 1.64334, -0.69073
0.81700, 1.64265, -0.69120
0.81800, 1.64196, -0.69167
0.81900, 1.64127, -0.69214
0.82000, 1.64058, -0.69261
0.82100, 1.63988, -0.69308
0.82200, 1.63919, -0.69355
0.82300, 1.63850, -0.69402
